,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1696242955513,0.046875,-0.99609375,0.13769531,-0.09375,-0.03125,0.0625,0.0,0.0,0.0,46
1,1696242955553,0.04296875,-1.0048828,0.13574219,0.46875,0.15625,-0.1875,0.0,0.0,0.0,47
2,1696242955593,0.043945312,-0.9980469,0.14453125,-0.5625,0.15625,-0.125,0.0,0.0,0.0,48
3,1696242955633,0.041015625,-0.99121094,0.13867188,-0.5,0.15625,-0.1875,0.0,0.0,0.0,49
4,1696242955673,0.047851562,-1.0,0.13574219,-0.5,0.03125,-0.25,0.0,0.0,0.0,50
5,1696242955713,0.052734375,-0.98828125,0.1171875,-0.15625,-0.15625,0.1875,0.0,0.0,0.0,51
6,1696242955753,0.043945312,-0.9970703,0.13378906,0.09375,-0.03125,0.0625,0.0,0.0,0.0,52
7,1696242955793,0.04296875,-0.99609375,0.14453125,0.40625,-0.28125,-0.125,0.0,0.0,0.0,53
8,1696242955833,0.037109375,-0.9951172,0.14355469,0.53125,0.03125,-0.0625,0.0,0.0,0.0,54
9,1696242955873,0.053710938,-0.9921875,0.14941406,0.46875,0.09375,-0.0625,0.0,0.0,0.0,55
10,1696242955913,0.05078125,-0.99316406,0.13085938,0.40625,0.03125,-0.3125,-51.4375,-38.6875,-62.125,56
11,1696242955953,0.044921875,-0.98828125,0.14355469,0.03125,0.03125,-0.0625,0.0,0.0,0.0,57
12,1696242955993,0.047851562,-0.984375,0.1484375,-0.34375,0.03125,-0.0625,0.0,0.0,0.0,58
13,1696242956033,0.044921875,-0.9980469,0.13378906,-0.21875,-0.09375,0.0,0.0,0.0,0.0,59
14,1696242956073,0.05078125,-0.99316406,0.1484375,-0.40625,-0.09375,0.0625,0.0,0.0,0.0,60
15,1696242956113,0.049804688,-1.0019531,0.12695312,-0.09375,-0.09375,0.0,0.0,0.0,0.0,61
16,1696242956153,0.05078125,-0.9980469,0.12597656,-0.09375,0.03125,-0.1875,0.0,0.0,0.0,62
17,1696242956193,0.049804688,-0.9951172,0.14257812,0.03125,-0.03125,0.0,0.0,0.0,0.0,63
18,1696242956233,0.045898438,-0.9970703,0.1484375,-0.03125,0.21875,-0.0625,0.0,0.0,0.0,64
19,1696242956273,0.052734375,-0.98828125,0.13769531,-0.15625,0.03125,-0.1875,0.0,0.0,0.0,65
20,1696242956313,0.049804688,-0.9941406,0.13574219,-0.46875,-0.09375,-0.1875,0.0,0.0,0.0,66
21,1696242956353,0.047851562,-0.9892578,0.13769531,0.03125,-0.15625,-0.0625,0.0,0.0,0.0,67
22,1696242956393,0.04296875,-1.0,0.13476562,0.21875,-0.03125,0.0,-51.0,-38.1875,-62.625,68
23,1696242956433,0.049804688,-0.9902344,0.13964844,0.28125,-0.15625,-0.0625,0.0,0.0,0.0,69
24,1696242956473,0.056640625,-0.9863281,0.13574219,0.53125,-0.28125,0.125,0.0,0.0,0.0,111
25,1696242956513,0.038085938,-0.99609375,0.16210938,0.65625,-0.15625,0.125,0.0,0.0,0.0,112
26,1696242956553,0.038085938,-0.99316406,0.15527344,0.34375,0.03125,-0.125,0.0,0.0,0.0,113
27,1696242956593,0.047851562,-0.9951172,0.15820312,-0.5,-0.03125,-0.3125,0.0,0.0,0.0,114
28,1696242956633,0.052734375,-1.0009766,0.15527344,-0.46875,-0.15625,0.125,0.0,0.0,0.0,115
29,1696242956673,0.043945312,-0.9941406,0.140625,-0.28125,-0.03125,-0.125,0.0,0.0,0.0,116
30,1696242956713,0.047851562,-0.9951172,0.13964844,-0.15625,-0.15625,0.125,0.0,0.0,0.0,117
31,1696242956753,0.052734375,-0.9951172,0.14648438,-0.21875,-0.09375,0.0,-51.0,-37.75,-61.5625,118
32,1696242956793,0.044921875,-0.99902344,0.14941406,0.28125,0.09375,-0.125,0.0,0.0,0.0,119
33,1696242956833,0.052734375,-1.0009766,0.16015625,-0.28125,-0.09375,-0.1875,0.0,0.0,0.0,120
34,1696242956873,0.049804688,-0.9951172,0.140625,-0.28125,-0.09375,-0.1875,0.0,0.0,0.0,121
35,1696242956913,0.05078125,-0.99316406,0.16992188,-0.34375,0.03125,-0.3125,0.0,0.0,0.0,122
36,1696242956953,0.048828125,-0.9951172,0.14160156,-0.5625,-0.03125,-0.0625,0.0,0.0,0.0,123
37,1696242956993,0.041015625,-0.99121094,0.14257812,-0.40625,-0.03125,0.0,0.0,0.0,0.0,124
38,1696242957033,0.048828125,-0.9902344,0.14648438,-0.34375,-0.03125,-0.1875,0.0,0.0,0.0,125
39,1696242957073,0.053710938,-0.99316406,0.15625,0.03125,0.15625,-0.0625,0.0,0.0,0.0,126
