,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1696254691512,-0.07910156,-0.12988281,0.96972656,-1.59375,0.40625,-1.125,0.0,0.0,0.0,0
1,1696254691552,-0.09082031,-0.14257812,0.9951172,-1.125,0.65625,-1.125,0.0,0.0,0.0,79
2,1696254691592,-0.09082031,-0.12597656,0.9892578,-1.34375,0.78125,-1.0,0.0,0.0,0.0,80
3,1696254691632,-0.08691406,-0.13867188,0.9873047,0.03125,-0.125,0.0,0.0,0.0,0.0,81
4,1696254691672,-0.08496094,-0.12890625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82
5,1696254691712,-0.09082031,-0.13378906,0.98339844,0.0,-0.0625,-0.0625,0.0,0.0,0.0,83
6,1696254691752,-0.09082031,-0.13378906,0.9970703,0.0,-0.0625,-0.0625,0.0,0.0,0.0,84
7,1696254691792,-0.09472656,-0.12597656,0.9902344,-0.1875,-0.125,0.03125,0.0,0.0,0.0,85
8,1696254691832,-0.09375,-0.1328125,0.9658203,0.0,0.0,-0.0625,0.0,0.0,0.0,86
9,1696254691872,-0.08886719,-0.12792969,0.99609375,0.09375,0.0,-0.125,0.0,0.0,0.0,87
10,1696254691912,-0.091796875,-0.12597656,0.9863281,-0.125,-0.25,-0.0625,0.0,0.0,0.0,88
11,1696254691952,-0.08984375,-0.1328125,0.98339844,0.0,-0.1875,0.0,-7.625,15.5,-186.375,89
12,1696254691992,-0.09472656,-0.1328125,0.96875,0.21875,-0.1875,-0.125,0.0,0.0,0.0,90
13,1696254692032,-0.09375,-0.1328125,0.9873047,0.21875,-0.25,0.0,0.0,0.0,0.0,91
14,1696254692072,-0.091796875,-0.12792969,0.9765625,0.0,-0.3125,-0.0625,0.0,0.0,0.0,92
15,1696254692112,-0.07910156,-0.14453125,0.9814453,0.28125,-0.125,-0.0625,0.0,0.0,0.0,93
16,1696254692152,-0.09082031,-0.13085938,0.9863281,0.0,-0.125,0.0,0.0,0.0,0.0,94
17,1696254692192,-0.08984375,-0.13183594,0.9902344,0.21875,-0.125,-0.0625,0.0,0.0,0.0,95
18,1696254692232,-0.08691406,-0.13085938,0.9970703,0.15625,-0.1875,0.0,0.0,0.0,0.0,96
19,1696254692272,-0.083984375,-0.13085938,0.9794922,-0.125,-0.1875,-0.0625,0.0,0.0,0.0,97
20,1696254692312,-0.09765625,-0.13085938,0.98339844,0.28125,-0.25,0.09375,0.0,0.0,0.0,98
21,1696254692352,-0.07910156,-0.12890625,0.9824219,0.21875,-0.25,-0.0625,0.0,0.0,0.0,99
22,1696254692392,-0.08984375,-0.12695312,0.9765625,0.28125,-0.125,-0.125,0.0,0.0,0.0,100
23,1696254692432,-0.07714844,-0.13183594,0.9794922,0.28125,-0.0625,0.0,-8.125,17.0,-187.375,101
24,1696254692472,-0.091796875,-0.13671875,0.98339844,0.09375,0.0,0.09375,0.0,0.0,0.0,102
25,1696254692512,-0.08105469,-0.12597656,0.9746094,0.09375,0.0,-0.0625,0.0,0.0,0.0,103
26,1696254692552,-0.08203125,-0.12890625,0.984375,0.28125,-0.0625,0.0,0.0,0.0,0.0,104
27,1696254692592,-0.08203125,-0.12890625,0.99609375,0.28125,0.0,0.09375,0.0,0.0,0.0,105
28,1696254692632,-0.078125,-0.12890625,0.98339844,0.15625,0.0,0.0,0.0,0.0,0.0,106
29,1696254692672,-0.08300781,-0.13085938,0.9941406,0.0,0.03125,-0.125,0.0,0.0,0.0,107
30,1696254692712,-0.080078125,-0.12207031,0.98046875,0.34375,0.03125,0.03125,0.0,0.0,0.0,108
31,1696254692752,-0.08691406,-0.12597656,0.99316406,0.15625,0.09375,0.21875,0.0,0.0,0.0,109
32,1696254692792,-0.08105469,-0.13378906,0.984375,0.03125,-0.0625,-0.125,0.0,0.0,0.0,110
33,1696254692832,-0.083984375,-0.13085938,0.9873047,0.09375,0.15625,-0.1875,0.0,0.0,0.0,111
34,1696254692872,-0.09277344,-0.13085938,0.9794922,0.21875,0.03125,-0.0625,0.0,0.0,0.0,112
35,1696254692912,-0.09472656,-0.123046875,0.9794922,0.15625,-0.1875,0.03125,0.0,0.0,0.0,113
36,1696254692952,-0.087890625,-0.12695312,0.984375,0.15625,-0.0625,-0.0625,-8.25,16.375,-186.5,114
37,1696254692992,-0.091796875,-0.12695312,0.98828125,0.34375,0.09375,-0.1875,0.0,0.0,0.0,115
